signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-2,Case-2TRD_1-1,Case-2TRD_1-2,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-2,Case-2TRD_1-1,Case-2TRD_1-2,双因素,,,,,,original,Case-2TRD_1-2,B,400,13.880638,0.235169,13.882625,0.055304,0.486316,0.494548,13.39653,14.567766,1.171236,13.571715,13.765169,13.855308,13.972108,14.204969,0.206939,0.016942,1.049352,1.000143,1.049503,0.970479,0.802067,0.002321,0.025432,0.041964,0.06015,0.06015,0.005,0.50636,0.018279,0.001531,6.255239,51.789364,3.132976,0.0325,96.623615,2.702055,0.67433,0.999857,0.340103
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-2,Case-2TRD_1-1,Case-2TRD_1-2,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.796797,0.174479,10.798204,0.030443,-0.146523,-0.777388,10.342958,11.266285,0.923327,10.533081,10.679216,10.778892,10.945882,11.011285,0.266666,0.01616,1.043348,1.00013,1.043484,0.955194,0.834426,0.001804,0.020975,0.059258,0.057644,0.057644,0.005,0.326425,0.027329,0.003969,4.436667,22.265949,3.665479,0.0375,93.308541,4.410815,2.280644,0.99987,0.35152
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-2,Case-2TRD_1-1,Case-2TRD_1-2,双因素,,,,,,final_comm,Case-2TRD_1-2,B,400,10.801047,0.091696,10.801435,0.008408,0.538326,1.188035,10.604399,11.151926,0.547527,10.687029,10.745312,10.796187,10.850455,10.920097,0.105143,0.00849,1.032449,1.000036,1.032486,0.942978,0.665055,0.00069,0.013651,0.082101,0.067669,0.067669,0.005,0.357287,0.031556,0.003252,4.63935,25.903861,3.922235,0.045,93.857828,4.291248,1.850925,0.999964,0.471271
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-3,Case-2TRD_1-1,Case-2TRD_1-3,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-3,Case-2TRD_1-1,Case-2TRD_1-3,双因素,,,,,,original,Case-2TRD_1-3,B,400,13.714096,0.297413,13.717313,0.088454,0.355195,-0.147557,13.142593,14.475163,1.33257,13.32234,13.558019,13.667757,13.874573,14.108374,0.316554,0.021687,1.055248,1.000235,1.055495,0.979664,0.866763,0.003465,0.028729,0.03917,0.035088,0.035088,0.0025,0.640832,0.012659,0.001138,7.353857,71.566076,2.333663,0.015,98.099953,1.451561,0.448486,0.999765,0.328476
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-3,Case-2TRD_1-1,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.44672,0.16161,10.447967,0.026118,-0.262847,-0.388924,9.953794,10.844931,0.891137,10.221743,10.331701,10.455631,10.569887,10.634239,0.238186,0.01547,1.037994,1.000119,1.038118,0.949019,0.797895,0.00178,0.02112,0.068154,0.057644,0.057644,0.005,0.222977,0.031688,0.004227,4.236745,20.226393,4.176178,0.0425,92.727489,4.770683,2.501827,0.999881,0.417663
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-3,Case-2TRD_1-1,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2TRD_1-3,B,400,10.408403,0.094339,10.40883,0.0089,0.305093,-0.060313,10.188198,10.677763,0.489564,10.28734,10.3489,10.400775,10.471568,10.53153,0.122668,0.009064,1.025837,1.000041,1.025879,0.940626,0.695871,0.001023,0.016687,0.114962,0.070175,0.070175,0.0025,0.402562,0.028734,0.003292,4.779588,26.755391,3.676101,0.045,95.120103,3.096996,1.7829,0.999959,0.563942
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-4,Case-2TRD_1-1,Case-2TRD_1-4,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-4,Case-2TRD_1-1,Case-2TRD_1-4,双因素,,,,,,original,Case-2TRD_1-4,B,400,14.282121,0.210692,14.283671,0.044391,0.235375,-0.966468,13.913478,14.760993,0.847515,14.031139,14.093334,14.263347,14.444228,14.538341,0.350893,0.014752,1.033417,1.000109,1.033529,0.969641,0.802676,0.002526,0.024564,0.056909,0.0401,0.0401,0.0025,0.689762,0.016884,0.00161,5.724453,44.808242,2.476644,0.0325,96.581414,2.780366,0.638221,0.999891,0.341862
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-4,Case-2TRD_1-1,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.447077,0.154873,10.448222,0.023986,-0.170089,-0.414523,9.959907,10.8809,0.920993,10.230885,10.332419,10.446633,10.568024,10.640082,0.235606,0.014825,1.041412,1.00011,1.041526,0.941975,0.780737,0.001829,0.021293,0.076265,0.062657,0.062657,0.005,0.242948,0.034257,0.004818,3.903529,17.016891,4.266227,0.05,91.417014,5.699349,2.883636,0.99989,0.426877
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-4,Case-2TRD_1-1,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2TRD_1-4,B,400,10.550788,0.071216,10.551028,0.005072,0.317298,-0.258733,10.366591,10.749023,0.382433,10.473767,10.491631,10.539941,10.602466,10.641823,0.110835,0.00675,1.018766,1.000023,1.018789,0.921449,0.589756,0.000728,0.01346,0.143563,0.070175,0.070175,0.0025,0.379581,0.035899,0.003966,4.074776,19.82996,4.125102,0.06,92.448439,5.265821,2.28574,0.999977,0.465694
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-5,Case-2TRD_1-1,Case-2TRD_1-5,双因素,,,,,,original,Case-2TRD_1-1,A,50,13.395547,0.149601,13.396366,0.022381,0.324476,-0.481392,13.114283,13.681692,0.567409,13.211862,13.306793,13.386634,13.469162,13.63787,0.162368,0.011168,1.021299,1.000061,1.021361,0.953083,0.673049,0.001538,0.024583,0.068701,0.061224,0.061224,0.02,0.511989,0.041972,0.00283,5.129989,31.662361,1.770329,0.04,93.451781,4.948801,1.599419,0.999939,0.155149
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-5,Case-2TRD_1-1,Case-2TRD_1-5,双因素,,,,,,original,Case-2TRD_1-5,B,50,14.076037,0.116706,14.076511,0.01362,-0.158714,-1.212912,13.904208,14.253147,0.348939,13.908207,13.968418,14.080905,14.178317,14.226761,0.209899,0.008291,1.012548,1.000034,1.012582,0.989803,0.738942,0.000322,0.013296,0.023674,0.061224,0.061224,0.02,0.851728,0.029556,0.001352,7.263189,66.454818,0.988144,0.02,96.80361,2.455788,0.740602,0.999966,0.227578
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-5,Case-2TRD_1-1,Case-2TRD_1-5,双因素,,,,,,final_comm,Case-2TRD_1-1,A,50,11.172677,0.068349,11.172882,0.004672,0.198756,-0.498044,11.028689,11.303685,0.274995,11.095391,11.125588,11.168078,11.21184,11.274018,0.086252,0.006118,1.011707,1.000018,1.011726,0.933016,0.694945,0.000367,0.012102,0.078604,0.102041,0.102041,0.02,0.511197,0.049219,0.005216,4.160762,18.802364,1.874148,0.04,89.776117,7.149289,3.074594,0.999982,0.249461
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_1-5,Case-2TRD_1-1,Case-2TRD_1-5,双因素,,,,,,final_comm,Case-2TRD_1-5,B,50,11.483655,0.052503,11.483773,0.002757,-0.20879,-1.212206,11.394192,11.554729,0.160537,11.407593,11.431325,11.485347,11.529926,11.553227,0.098601,0.004572,1.006179,1.00001,1.006189,0.975847,0.76292,6.8e-05,0.006279,0.024659,0.061224,0.061224,0.02,0.87777,0.033346,0.002921,5.52216,33.759867,0.960818,0.02,93.948124,4.155965,1.89591,0.99999,0.365934
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-1,Case-2TRD_1-1,Case-2TRD_12-1,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-1,Case-2TRD_1-1,Case-2TRD_12-1,双因素,,,,,,original,Case-2TRD_12-1,B,400,9.880644,0.255588,9.88394,0.065325,-0.277617,-0.999834,9.303498,10.31469,1.011193,9.507202,9.688336,9.914722,10.097379,10.206222,0.409043,0.025868,1.043581,1.000334,1.043929,0.917336,0.792782,0.010176,0.06734,0.155772,0.087719,0.087719,0.0025,0.560575,0.032084,0.005241,3.423579,12.906551,3.232368,0.055,88.701473,8.213076,3.085451,0.999666,0.831389
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-1,Case-2TRD_1-1,Case-2TRD_12-1,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.064092,0.134123,10.064984,0.017989,-0.282049,0.495236,9.574365,10.483049,0.908685,9.904614,9.972099,10.082326,10.167075,10.21292,0.194976,0.013327,1.041537,1.000089,1.041629,0.928772,0.689207,0.001604,0.021328,0.089167,0.062657,0.062657,0.015,0.168522,0.043338,0.005523,3.539302,14.014106,4.831724,0.0675,88.986326,7.637418,3.376256,0.999911,0.456173
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-1,Case-2TRD_1-1,Case-2TRD_12-1,双因素,,,,,,final_comm,Case-2TRD_12-1,B,400,9.399531,0.076845,9.399844,0.005905,0.058099,1.597368,9.111585,9.720968,0.609383,9.309008,9.351922,9.394587,9.450982,9.488424,0.099059,0.008175,1.034163,1.000033,1.034197,0.746362,0.379014,0.002686,0.034715,0.454806,0.203008,0.203008,0.0025,0.172677,0.091592,0.012529,1.752131,2.522467,5.752596,0.1925,68.741826,20.542292,10.715882,0.999967,1.198601
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-2,Case-2TRD_1-1,Case-2TRD_12-2,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-2,Case-2TRD_1-1,Case-2TRD_12-2,双因素,,,,,,original,Case-2TRD_12-2,B,400,10.239194,0.162278,10.240476,0.026334,0.048565,-0.97606,9.887021,10.60935,0.722329,10.027219,10.099168,10.241857,10.373601,10.455143,0.274433,0.015849,1.036021,1.000125,1.036151,0.837578,0.61769,0.008492,0.064413,0.322474,0.112782,0.112782,0.0025,0.547319,0.053655,0.008979,2.291431,4.966257,3.816523,0.13,80.261221,12.524913,7.213866,0.999875,1.259235
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-2,Case-2TRD_1-1,Case-2TRD_12-2,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.076047,0.134216,10.076939,0.018014,-0.273037,0.479574,9.585535,10.494347,0.908813,9.91641,9.986284,10.090474,10.177297,10.223124,0.191013,0.01332,1.041422,1.000088,1.041514,0.92815,0.698371,0.00163,0.021088,0.090461,0.062657,0.062657,0.015,0.165009,0.043329,0.005559,3.515872,13.823267,4.821625,0.0675,88.860641,7.795971,3.343387,0.999911,0.447872
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-2,Case-2TRD_1-1,Case-2TRD_12-2,双因素,,,,,,final_comm,Case-2TRD_12-2,B,400,9.461943,0.057039,9.462115,0.003253,0.100528,0.067447,9.282452,9.656618,0.374166,9.389468,9.423737,9.459001,9.501501,9.533466,0.077765,0.006028,1.020556,1.000018,1.020575,0.640503,0.201297,0.002277,0.03287,0.699985,0.20802,0.20802,0.0025,0.126915,0.114434,0.014699,1.384778,1.042086,6.145268,0.265,60.797819,23.104401,16.097781,0.999982,1.378486
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-3,Case-2TRD_1-1,Case-2TRD_12-3,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-3,Case-2TRD_1-1,Case-2TRD_12-3,双因素,,,,,,original,Case-2TRD_12-3,B,400,10.484197,0.130415,10.485006,0.017008,0.129639,-0.425724,10.220605,10.84091,0.620306,10.29567,10.390204,10.485738,10.57117,10.646109,0.180966,0.012439,1.033944,1.000077,1.034024,0.710548,0.51117,0.009884,0.070805,0.581146,0.235589,0.235589,0.0025,0.263915,0.086468,0.013562,1.538917,1.667767,5.171147,0.21,67.632221,22.000393,10.367386,0.999923,1.523168
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-3,Case-2TRD_1-1,Case-2TRD_12-3,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.101864,0.134979,10.102764,0.018219,-0.252175,0.403214,9.617987,10.52636,0.908372,9.942269,10.011594,10.118286,10.202491,10.24885,0.190897,0.013362,1.041929,1.000089,1.042021,0.930985,0.69316,0.00156,0.021038,0.085619,0.062657,0.062657,0.005,0.155856,0.04234,0.005405,3.573484,14.289184,4.795014,0.065,89.154788,7.457216,3.387996,0.999911,0.452137
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-3,Case-2TRD_1-1,Case-2TRD_12-3,双因素,,,,,,final_comm,Case-2TRD_12-3,B,400,9.510178,0.047856,9.510298,0.00229,0.270486,-0.255945,9.399404,9.645952,0.246548,9.45051,9.471833,9.50921,9.54426,9.57148,0.072427,0.005032,1.014264,1.000013,1.014277,0.443426,0.15792,0.002558,0.03551,1.116886,0.33584,0.33584,0.0025,0.061581,0.154938,0.019369,0.834025,-0.449271,6.642294,0.335,45.176376,30.518011,24.305612,0.999987,1.581167
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-4,Case-2TRD_1-1,Case-2TRD_12-4,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-4,Case-2TRD_1-1,Case-2TRD_12-4,双因素,,,,,,original,Case-2TRD_12-4,B,400,10.653664,0.098047,10.654114,0.009613,-0.026212,-0.606138,10.43834,10.868773,0.430433,10.52237,10.581884,10.658909,10.723465,10.790066,0.141581,0.009203,1.020148,1.000042,1.020191,0.548102,0.116318,0.008701,0.065177,0.905124,0.280702,0.280702,0.0175,0.058368,0.137913,0.012346,1.022729,0.597457,6.366891,0.245,43.907064,41.17142,14.921516,0.999958,1.569058
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-4,Case-2TRD_1-1,Case-2TRD_12-4,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.150224,0.138138,10.151161,0.019082,-0.251397,0.262844,9.665265,10.572656,0.90739,9.982569,10.057745,10.164909,10.252225,10.301622,0.194479,0.013609,1.041522,1.000092,1.041618,0.932816,0.70705,0.001615,0.021301,0.084646,0.062657,0.062657,0.005,0.16742,0.041092,0.005284,3.631939,14.827282,4.721919,0.065,89.389081,7.37412,3.236799,0.999908,0.443895
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-4,Case-2TRD_1-1,Case-2TRD_12-4,双因素,,,,,,final_comm,Case-2TRD_12-4,B,400,9.553902,0.048017,9.554022,0.002306,-0.021324,-0.458816,9.431194,9.67351,0.242315,9.487235,9.518341,9.555162,9.586804,9.615802,0.068464,0.005026,1.012506,1.000013,1.012519,0.511336,0.032727,0.002256,0.033589,0.978473,0.283208,0.283208,0.0175,0.06917,0.145172,0.015185,1.071986,0.254435,6.355601,0.2875,45.271762,35.097603,19.630635,0.999987,1.595101
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-5,Case-2TRD_1-1,Case-2TRD_12-5,双因素,,,,,,original,Case-2TRD_1-1,A,400,13.867832,0.49697,13.876712,0.246979,-0.045119,-1.110367,12.920458,14.821071,1.900613,13.173497,13.524686,13.793385,14.29027,14.538943,0.765584,0.035836,1.068053,1.00064,1.068737,0.983695,0.907317,0.006678,0.041765,0.027037,0.037594,0.037594,0.005,0.375958,0.014341,0.001433,7.030609,61.957569,2.909728,0.015,97.377342,1.958579,0.664079,0.99936,0.278214
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-5,Case-2TRD_1-1,Case-2TRD_12-5,双因素,,,,,,original,Case-2TRD_12-5,B,400,10.686513,0.099817,10.686978,0.009964,-0.063214,-0.4865,10.435174,10.935017,0.499843,10.556672,10.62097,10.687574,10.761858,10.816674,0.140888,0.009341,1.02321,1.000044,1.023254,0.558815,0.226785,0.008825,0.065778,0.885741,0.285714,0.285714,0.0075,0.096598,0.131957,0.013538,0.945945,0.41335,6.127695,0.2425,45.673217,39.776921,14.549862,0.999956,1.5172
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-5,Case-2TRD_1-1,Case-2TRD_12-5,双因素,,,,,,final_comm,Case-2TRD_1-1,A,400,10.146063,0.137906,10.146998,0.019018,-0.241853,0.270362,9.659765,10.571482,0.911717,9.978706,10.054496,10.162683,10.249497,10.297279,0.195001,0.013592,1.041833,1.000092,1.041929,0.930395,0.703681,0.001689,0.021655,0.088794,0.062657,0.062657,0.005,0.166311,0.041828,0.005426,3.567998,14.25662,4.738649,0.065,89.023065,7.636296,3.340639,0.999908,0.440912
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-5,Case-2TRD_1-1,Case-2TRD_12-5,双因素,,,,,,final_comm,Case-2TRD_12-5,B,400,9.558869,0.045683,9.558978,0.002087,-0.005717,-0.274666,9.440713,9.675245,0.234533,9.50195,9.52682,9.557408,9.58976,9.613463,0.062941,0.004779,1.012163,1.000011,1.012175,0.424716,-0.005426,0.002405,0.034015,1.152458,0.308271,0.308271,0.0525,0.05925,0.165753,0.01572,0.877912,-0.084039,6.55467,0.315,35.074614,41.802216,23.12317,0.999989,1.5826
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-6,Case-2TRD_1-1,Case-2TRD_12-6,双因素,,,,,,original,Case-2TRD_1-1,A,222,13.650392,0.457737,13.65803,0.209523,0.196912,-1.301402,12.920458,14.475663,1.555205,13.071535,13.254375,13.619059,14.142925,14.282471,0.88855,0.033533,1.059865,1.00056,1.060458,0.984334,0.924016,0.004107,0.034289,0.0196,0.040724,0.040724,0.004505,0.752562,0.016162,0.001853,6.677544,53.328797,1.822336,0.018018,97.294051,1.747032,0.958916,0.999441,0.249895
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-6,Case-2TRD_1-1,Case-2TRD_12-6,双因素,,,,,,original,Case-2TRD_12-6,B,222,10.674218,0.083276,10.674541,0.006935,0.145765,-0.104648,10.459233,10.912283,0.453049,10.569401,10.620752,10.671453,10.731866,10.777908,0.111115,0.007802,1.022272,1.00003,1.022303,0.583371,0.212122,0.005787,0.047833,0.834461,0.226244,0.226244,0.013514,0.136097,0.125912,0.013645,1.093759,0.659526,5.401114,0.247748,48.521008,37.365856,14.113136,0.99997,1.030559
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-6,Case-2TRD_1-1,Case-2TRD_12-6,双因素,,,,,,final_comm,Case-2TRD_1-1,A,222,9.654222,0.102022,9.654759,0.010409,0.508962,3.848034,9.273257,10.110418,0.837161,9.554188,9.59469,9.647237,9.709361,9.757374,0.114671,0.010568,1.047195,1.000056,1.047253,0.884974,0.438262,0.000869,0.018997,0.083457,0.076923,0.076923,0.018018,0.128549,0.075125,0.008899,2.556453,6.59199,4.98613,0.126126,82.786237,10.348216,6.865548,0.999944,0.610531
pressure,MPa,Case-2TRD_1-1 vs Case-2TRD_12-6,Case-2TRD_1-1,Case-2TRD_12-6,双因素,,,,,,final_comm,Case-2TRD_12-6,B,222,9.414016,0.032892,9.414073,0.001082,0.24803,0.38853,9.325547,9.523235,0.197687,9.373343,9.391805,9.41121,9.432987,9.457465,0.041182,0.003494,1.011596,1.000006,1.011602,0.576452,-0.30184,0.000924,0.021131,0.853603,0.262443,0.262443,0.054054,0.097481,0.136429,0.014515,1.58116,1.426017,5.444942,0.279279,49.233636,34.319401,16.446963,0.999994,1.514649
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-3,Case-2TRD_1-2,Case-2TRD_1-3,双因素,,,,,,original,Case-2TRD_1-2,A,400,13.880638,0.235169,13.882625,0.055304,0.486316,0.494548,13.39653,14.567766,1.171236,13.571715,13.765169,13.855308,13.972108,14.204969,0.206939,0.016942,1.049352,1.000143,1.049503,0.970479,0.802067,0.002321,0.025432,0.041964,0.06015,0.06015,0.005,0.50636,0.018279,0.001531,6.255239,51.789364,3.132976,0.0325,96.623615,2.702055,0.67433,0.999857,0.340103
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-3,Case-2TRD_1-2,Case-2TRD_1-3,双因素,,,,,,original,Case-2TRD_1-3,B,400,13.714096,0.297413,13.717313,0.088454,0.355195,-0.147557,13.142593,14.475163,1.33257,13.32234,13.558019,13.667757,13.874573,14.108374,0.316554,0.021687,1.055248,1.000235,1.055495,0.979664,0.866763,0.003465,0.028729,0.03917,0.035088,0.035088,0.0025,0.640832,0.012659,0.001138,7.353857,71.566076,2.333663,0.015,98.099953,1.451561,0.448486,0.999765,0.328476
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-3,Case-2TRD_1-2,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2TRD_1-2,A,400,9.888011,0.07467,9.888292,0.005576,0.743528,0.961719,9.716842,10.178532,0.461689,9.805361,9.830946,9.879846,9.941816,9.983885,0.11087,0.007552,1.029352,1.000028,1.029381,0.918,0.530566,0.00072,0.013646,0.129132,0.072682,0.072682,0.0325,0.131669,0.045259,0.004397,3.90353,17.58625,4.849862,0.06,90.015867,7.167768,2.816364,0.999972,0.495046
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-3,Case-2TRD_1-2,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2TRD_1-3,B,400,9.866802,0.07575,9.867092,0.005738,0.189039,-0.093324,9.687475,10.089108,0.401633,9.767212,9.811438,9.866332,9.921378,9.962651,0.10994,0.007677,1.022501,1.000029,1.022531,0.906621,0.570435,0.001048,0.017272,0.182602,0.090226,0.090226,0.0025,0.162511,0.041797,0.00489,3.866702,16.581316,4.50552,0.055,91.722123,5.278988,2.99889,0.999971,0.621878
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-4,Case-2TRD_1-2,Case-2TRD_1-4,双因素,,,,,,original,Case-2TRD_1-2,A,400,13.880638,0.235169,13.882625,0.055304,0.486316,0.494548,13.39653,14.567766,1.171236,13.571715,13.765169,13.855308,13.972108,14.204969,0.206939,0.016942,1.049352,1.000143,1.049503,0.970479,0.802067,0.002321,0.025432,0.041964,0.06015,0.06015,0.005,0.50636,0.018279,0.001531,6.255239,51.789364,3.132976,0.0325,96.623615,2.702055,0.67433,0.999857,0.340103
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-4,Case-2TRD_1-2,Case-2TRD_1-4,双因素,,,,,,original,Case-2TRD_1-4,B,400,14.282121,0.210692,14.283671,0.044391,0.235375,-0.966468,13.913478,14.760993,0.847515,14.031139,14.093334,14.263347,14.444228,14.538341,0.350893,0.014752,1.033417,1.000109,1.033529,0.969641,0.802676,0.002526,0.024564,0.056909,0.0401,0.0401,0.0025,0.689762,0.016884,0.00161,5.724453,44.808242,2.476644,0.0325,96.581414,2.780366,0.638221,0.999891,0.341862
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-4,Case-2TRD_1-2,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2TRD_1-2,A,400,9.63743,0.068418,9.637672,0.004681,0.599222,0.579403,9.463887,9.914061,0.450174,9.555042,9.58819,9.633451,9.68713,9.723704,0.09894,0.007099,1.028678,1.000025,1.028704,0.904099,0.50525,0.00071,0.013627,0.151608,0.072682,0.072682,0.0325,0.147784,0.051002,0.005283,3.587588,14.220264,4.905505,0.065,89.513144,6.944827,3.542029,0.999975,0.565813
pressure,MPa,Case-2TRD_1-2 vs Case-2TRD_1-4,Case-2TRD_1-2,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2TRD_1-4,B,400,9.666595,0.052785,9.666739,0.002786,0.156638,0.470196,9.486217,9.81695,0.330733,9.611274,9.630433,9.660112,9.703735,9.736296,0.073302,0.005461,1.015539,1.000015,1.015554,0.856417,0.372547,0.000723,0.013616,0.2596,0.090226,0.090226,0.0325,0.0892,0.058152,0.006392,3.194043,10.859336,5.196621,0.075,87.969092,7.564773,4.466135,0.999985,0.600692
