signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-2,Case-2RCT_1-1,Case-2RCT_1-2,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-2,Case-2RCT_1-1,Case-2RCT_1-2,双因素,,,,,,original,Case-2RCT_1-2,B,60,0.486782,0.050258,0.489327,0.002526,0.192625,-0.594844,0.381545,0.589592,0.208046,0.421189,0.449622,0.490266,0.511689,0.567169,0.062068,0.103246,1.204904,1.005227,1.211202,-0.291324,-0.058289,0.006526,0.06411,2.583734,0.610169,0.610169,0.216667,0.173793,0.311064,0.018051,-0.370615,-0.906379,4.172751,0.466667,9.644197,25.903469,64.452334,0.994728,1.435085
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-2,Case-2RCT_1-1,Case-2RCT_1-2,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.299351,0.024009,0.300296,0.000576,1.336336,3.430252,0.261302,0.398907,0.137604,0.270815,0.282965,0.298228,0.310812,0.327015,0.027848,0.080202,1.328378,1.003158,1.332572,0.247571,0.112207,0.000708,0.020522,1.228071,0.457627,0.457627,0.216667,0.109754,0.217867,0.008476,0.800403,0.316934,4.227448,0.333333,4.264551,66.083969,29.651479,0.996838,1.308333
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-2,Case-2RCT_1-1,Case-2RCT_1-2,双因素,,,,,,final_comm,Case-2RCT_1-2,B,60,0.303364,0.017742,0.303874,0.000315,0.011354,-0.384674,0.268918,0.345639,0.076721,0.275659,0.293621,0.302521,0.315756,0.324237,0.022136,0.058484,1.137442,1.00168,1.139353,0.10549,0.233047,0.000558,0.019332,1.773644,0.491525,0.491525,0.216667,0.362402,0.231943,0.00744,0.131247,0.016809,3.569541,0.316667,6.623086,58.959095,34.417819,0.998321,2.995732
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-3,Case-2RCT_1-1,Case-2RCT_1-3,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-3,Case-2RCT_1-1,Case-2RCT_1-3,双因素,,,,,,original,Case-2RCT_1-3,B,60,0.575737,0.046501,0.577581,0.002162,1.108972,1.397443,0.499928,0.722792,0.222864,0.532963,0.545526,0.561227,0.599915,0.632888,0.054389,0.080768,1.251412,1.003202,1.255419,0.122509,0.063989,0.00378,0.045177,1.747994,0.40678,0.40678,0.1,0.170207,0.225346,0.021308,0.373115,-1.337034,4.168988,0.433333,18.826191,42.901721,38.272088,0.996796,1.909543
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-3,Case-2RCT_1-1,Case-2RCT_1-3,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.307473,0.02661,0.308603,0.000708,0.458212,0.536045,0.255902,0.391993,0.13609,0.278905,0.288972,0.306258,0.319106,0.343684,0.030134,0.086543,1.270217,1.003676,1.274886,0.147246,0.119939,0.001106,0.024883,1.5616,0.559322,0.559322,0.15,0.139262,0.232515,0.011941,0.951692,-0.142782,4.156946,0.383333,2.116582,66.999934,30.883484,0.99633,1.686399
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-3,Case-2RCT_1-1,Case-2RCT_1-3,双因素,,,,,,final_comm,Case-2RCT_1-3,B,60,0.333422,0.023307,0.334222,0.000543,0.579146,0.117522,0.298683,0.403787,0.105104,0.304172,0.315035,0.331371,0.351969,0.356141,0.036933,0.069903,1.208139,1.0024,1.211038,-0.07436,0.273548,0.001181,0.026827,2.174659,0.576271,0.576271,0.433333,0.15895,0.270151,0.018151,0.134718,-1.44778,4.065069,0.433333,5.250146,48.633618,46.116236,0.997596,2.890372
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-4,Case-2RCT_1-1,Case-2RCT_1-4,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-4,Case-2RCT_1-1,Case-2RCT_1-4,双因素,,,,,,original,Case-2RCT_1-4,B,60,0.676201,0.043917,0.677602,0.001929,0.092926,-0.257813,0.567045,0.778185,0.211139,0.617717,0.645882,0.678,0.704656,0.730835,0.058775,0.064947,1.148439,1.002072,1.150818,0.163695,-0.138767,0.002895,0.044654,1.500757,0.423729,0.423729,0.033333,0.094893,0.248595,0.023754,0.139664,-1.314508,4.428876,0.433333,19.079488,28.660876,52.259636,0.997849,3.091042
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-4,Case-2RCT_1-1,Case-2RCT_1-4,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.310515,0.027187,0.311683,0.000739,0.641695,1.233129,0.257289,0.404223,0.146934,0.275948,0.293069,0.309459,0.321005,0.342212,0.027936,0.087554,1.296904,1.003762,1.301783,0.251611,0.107399,0.000977,0.022842,1.321852,0.389831,0.389831,0.15,0.149288,0.212944,0.009168,1.377333,1.412694,3.991927,0.3,2.126474,74.980895,22.892631,0.996245,1.519826
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-4,Case-2RCT_1-1,Case-2RCT_1-4,双因素,,,,,,final_comm,Case-2RCT_1-4,B,60,0.360415,0.021316,0.361034,0.000454,0.276121,0.834454,0.307107,0.426672,0.119564,0.337523,0.345518,0.361384,0.373603,0.381151,0.028085,0.059144,1.181805,1.001718,1.183835,0.219236,-0.182014,0.000596,0.019473,1.312286,0.423729,0.423729,0.166667,0.138994,0.255232,0.021187,0.470625,-1.257799,4.178495,0.466667,5.160945,49.481323,45.357732,0.998196,3.044522
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-5,Case-2RCT_1-1,Case-2RCT_1-5,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-5,Case-2RCT_1-1,Case-2RCT_1-5,双因素,,,,,,original,Case-2RCT_1-5,B,60,0.770043,0.046845,0.771442,0.002194,0.068207,0.369925,0.636472,0.884598,0.248127,0.715446,0.738691,0.767025,0.798455,0.822694,0.059764,0.060834,1.146681,1.001818,1.148766,0.236804,0.130778,0.003096,0.043644,1.41078,0.423729,0.423729,0.166667,0.154754,0.214185,0.01239,0.610524,-0.428284,4.291086,0.366667,13.310485,54.087116,32.602399,0.998184,2.351375
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-5,Case-2RCT_1-1,Case-2RCT_1-5,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.30814,0.026444,0.309254,0.000699,0.800468,1.767924,0.257932,0.406078,0.148147,0.276814,0.292021,0.307003,0.31915,0.340116,0.027129,0.085818,1.31309,1.003614,1.317836,0.271825,0.135551,0.000872,0.021792,1.247251,0.423729,0.423729,0.15,0.139321,0.210074,0.007541,1.297271,1.681747,3.975267,0.283333,2.263054,75.495674,22.241272,0.996392,1.386294
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-5,Case-2RCT_1-1,Case-2RCT_1-5,双因素,,,,,,final_comm,Case-2RCT_1-5,B,60,0.363466,0.024841,0.364299,0.000617,-0.09198,-0.384371,0.298095,0.413373,0.115278,0.332487,0.34764,0.361947,0.382493,0.39392,0.034853,0.068346,1.134707,1.002294,1.13731,0.31804,0.245889,0.000781,0.022255,1.265208,0.389831,0.389831,0.166667,0.209452,0.203295,0.008134,1.197169,1.260369,3.823871,0.3,5.376015,72.684584,21.939402,0.997708,1.94591
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-6,Case-2RCT_1-1,Case-2RCT_1-6,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-6,Case-2RCT_1-1,Case-2RCT_1-6,双因素,,,,,,original,Case-2RCT_1-6,B,60,0.867973,0.047193,0.869233,0.002227,0.014252,-0.506421,0.753422,0.955595,0.202173,0.807754,0.835426,0.871557,0.896295,0.936054,0.060869,0.054372,1.099354,1.001452,1.10095,0.181254,-0.130396,0.003649,0.045816,1.638589,0.423729,0.423729,0.1,0.137183,0.225201,0.016815,0.548497,-0.523541,4.22594,0.333333,12.7844,45.725758,41.489842,0.998515,
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-6,Case-2RCT_1-1,Case-2RCT_1-6,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.309644,0.026709,0.310774,0.000713,0.570651,1.030529,0.255783,0.400034,0.144251,0.277132,0.29331,0.308724,0.323937,0.340866,0.030627,0.086258,1.287217,1.003652,1.291917,0.255239,0.116958,0.000942,0.022267,1.320861,0.355932,0.355932,0.15,0.150532,0.214092,0.009073,1.464593,1.732895,3.93943,0.3,2.029521,75.503056,22.467423,0.996354,1.722767
pressure,MPa,Case-2RCT_1-1 vs Case-2RCT_1-6,Case-2RCT_1-1,Case-2RCT_1-6,双因素,,,,,,final_comm,Case-2RCT_1-6,B,60,0.387889,0.024168,0.388629,0.000584,0.145282,-0.25756,0.339266,0.440215,0.100949,0.357127,0.373351,0.388772,0.399944,0.426562,0.026593,0.062305,1.132739,1.001907,1.134899,0.164338,0.026497,0.000961,0.022972,1.645655,0.542373,0.542373,0.166667,0.180407,0.235749,0.014613,0.914978,0.020121,3.981071,0.333333,4.158075,58.595728,37.246197,0.998025,1.466337
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-1,Case-2RCT_1-1,Case-2TRD_1-1,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-1,Case-2RCT_1-1,Case-2TRD_1-1,双因素,,,,,,original,Case-2TRD_1-1,B,60,6.844965,0.083609,6.845467,0.006991,-0.06524,-0.555116,6.669686,7.017971,0.348285,6.724731,6.787708,6.850666,6.893313,6.957043,0.105605,0.012215,1.0252,1.000073,1.025275,0.661068,0.043978,0.004486,0.04103,0.641658,0.186441,0.186441,0.016667,0.173921,0.125037,0.013601,1.463056,1.646266,3.825198,0.216667,47.103162,38.732827,14.164011,0.999926,0.756326
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-1,Case-2RCT_1-1,Case-2TRD_1-1,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.307065,0.025772,0.308127,0.000664,0.7858,1.799095,0.25701,0.402682,0.145671,0.276504,0.291033,0.30564,0.318581,0.33915,0.027548,0.083931,1.306871,1.003458,1.31139,0.279838,0.133675,0.000818,0.02097,1.231316,0.389831,0.389831,0.15,0.144392,0.207958,0.007313,1.365135,1.891564,3.9555,0.283333,2.260076,76.718015,21.021909,0.996548,1.609438
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-1,Case-2RCT_1-1,Case-2TRD_1-1,双因素,,,,,,final_comm,Case-2TRD_1-1,B,60,1.171074,0.037383,1.171661,0.001397,0.712769,0.886042,1.093325,1.284071,0.190747,1.126994,1.1463,1.171071,1.185592,1.215315,0.039292,0.031922,1.095941,1.000501,1.09649,0.508251,-0.229775,0.001269,0.020824,0.907985,0.186441,0.186441,0.133333,0.182105,0.17059,0.009421,1.519267,2.357177,3.804828,0.25,13.029186,69.920728,17.050085,0.999495,1.001449
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-2,Case-2RCT_1-1,Case-2TRD_1-2,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-2,Case-2RCT_1-1,Case-2TRD_1-2,双因素,,,,,,original,Case-2TRD_1-2,B,60,7.158728,0.061102,7.158984,0.003733,-0.036384,-1.198904,7.022245,7.24011,0.217865,7.083688,7.111312,7.149953,7.22461,7.24011,0.113297,0.008535,1.011332,1.000036,1.011368,0.84461,0.172507,0.001055,0.01544,0.282689,0.084746,0.084746,0.016667,0.282185,0.079435,0.00745,2.50201,6.757259,3.185777,0.116667,75.73701,17.576566,6.686425,0.999964,0.486533
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-2,Case-2RCT_1-1,Case-2TRD_1-2,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.308031,0.025654,0.30908,0.000658,0.941167,2.356075,0.257755,0.407735,0.14998,0.279354,0.292136,0.30637,0.320314,0.341127,0.028178,0.083284,1.319189,1.003405,1.32368,0.318245,0.139439,0.000743,0.019947,1.129102,0.389831,0.389831,0.15,0.14813,0.202244,0.005926,1.338013,2.330352,3.895217,0.266667,2.274871,78.691951,19.033178,0.9966,2.079442
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-2,Case-2RCT_1-1,Case-2TRD_1-2,双因素,,,,,,final_comm,Case-2TRD_1-2,B,60,1.287793,0.021552,1.28797,0.000464,-0.419439,1.020989,1.227926,1.335932,0.108005,1.265602,1.278763,1.284934,1.301102,1.310431,0.022339,0.016736,1.037238,1.000138,1.037381,0.728774,-0.205007,0.00018,0.007426,0.388272,0.084746,0.084746,0.066667,0.268832,0.128593,0.008605,1.825486,3.555642,3.675666,0.2,41.670416,47.705213,10.62437,0.999862,0.484392
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-3,Case-2RCT_1-1,Case-2TRD_1-3,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-3,Case-2RCT_1-1,Case-2TRD_1-3,双因素,,,,,,original,Case-2TRD_1-3,B,60,7.12682,0.09852,7.12749,0.009706,0.56292,-0.425399,6.986246,7.409229,0.422983,7.010674,7.050915,7.098217,7.208376,7.25225,0.157461,0.013824,1.039529,1.000094,1.039626,0.714645,-0.121465,0.005679,0.0347,0.585045,0.135593,0.135593,0.083333,0.284328,0.106703,0.009496,2.079547,4.421284,3.433932,0.183333,70.386856,19.564672,10.048472,0.999906,0.578078
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-3,Case-2RCT_1-1,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.308553,0.025671,0.309601,0.000659,0.880334,2.128045,0.258272,0.406544,0.148272,0.279266,0.292431,0.307248,0.321044,0.341526,0.028612,0.083196,1.313121,1.003397,1.317582,0.303306,0.134075,0.00077,0.020348,1.168845,0.389831,0.389831,0.15,0.146954,0.204638,0.006507,1.354033,2.153375,3.927112,0.266667,2.291202,77.674235,20.034563,0.996608,1.648659
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-3,Case-2RCT_1-1,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2TRD_1-3,B,60,1.320447,0.039226,1.32102,0.001539,0.596663,0.610221,1.236986,1.441737,0.204751,1.28026,1.292287,1.314663,1.347362,1.37355,0.055075,0.029706,1.091382,1.000434,1.091855,0.647542,-0.210362,0.001038,0.018138,0.67442,0.135593,0.135593,0.083333,0.377683,0.125792,0.006344,2.380227,7.573367,3.362047,0.183333,51.730399,42.274482,5.995119,0.999564,0.506561
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-4,Case-2RCT_1-1,Case-2TRD_1-4,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-4,Case-2RCT_1-1,Case-2TRD_1-4,双因素,,,,,,original,Case-2TRD_1-4,B,60,6.961054,0.057591,6.961288,0.003317,0.381202,-0.906438,6.891039,7.081334,0.190295,6.89202,6.901966,6.958138,7.003521,7.04394,0.101555,0.008273,1.017245,1.000034,1.017279,0.973422,0.571896,0.0002,0.010061,0.060192,0.084746,0.084746,0.016667,0.667339,0.03518,0.001887,5.408342,40.144127,1.790897,0.066667,95.789076,3.170046,1.040878,0.999966,0.333639
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-4,Case-2RCT_1-1,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.308811,0.025357,0.309833,0.000643,0.854028,1.992697,0.25881,0.404578,0.145769,0.280894,0.292603,0.307367,0.321071,0.341361,0.028468,0.08211,1.305797,1.003309,1.310118,0.307731,0.128847,0.00075,0.020125,1.165853,0.389831,0.389831,0.15,0.152838,0.203484,0.006614,1.375321,2.132545,3.927147,0.266667,2.310854,78.090696,19.59845,0.996696,1.526056
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-4,Case-2RCT_1-1,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2TRD_1-4,B,60,1.316803,0.013571,1.316872,0.000184,0.158092,-0.723219,1.289713,1.343031,0.053318,1.301111,1.306908,1.315301,1.326753,1.335082,0.019845,0.010306,1.019865,1.000052,1.019918,0.85457,0.021525,3.7e-05,0.004347,0.203508,0.118644,0.118644,0.016667,0.277193,0.086199,0.007754,2.41138,6.529988,3.3408,0.15,72.926579,20.551796,6.521625,0.999948,0.361013
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-5,Case-2RCT_1-1,Case-2TRD_1-5,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-5,Case-2RCT_1-1,Case-2TRD_1-5,双因素,,,,,,original,Case-2TRD_1-5,B,60,6.980673,0.055948,6.980894,0.00313,0.649308,-0.620571,6.922772,7.112521,0.189749,6.922772,6.92511,6.974246,7.019737,7.05175,0.094627,0.008015,1.018855,1.000032,1.018888,0.911343,0.596693,0.000336,0.010251,0.107484,0.033898,0.033898,0.016667,0.749151,0.037396,0.002785,4.301191,23.667552,1.598824,0.066667,90.537756,8.125985,1.336259,0.999968,0.16226
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-5,Case-2RCT_1-1,Case-2TRD_1-5,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.307869,0.025429,0.3089,0.000647,0.896153,2.164081,0.257824,0.40525,0.147426,0.279685,0.291773,0.306256,0.319921,0.340621,0.028148,0.082596,1.311915,1.003349,1.316308,0.311716,0.133677,0.000744,0.020017,1.150449,0.389831,0.389831,0.15,0.149898,0.203021,0.006337,1.35722,2.201475,3.918598,0.266667,2.342512,78.239889,19.417599,0.996656,1.609438
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-5,Case-2RCT_1-1,Case-2TRD_1-5,双因素,,,,,,final_comm,Case-2TRD_1-5,B,60,1.249747,0.013709,1.24982,0.000188,1.993225,3.749075,1.230766,1.301478,0.070713,1.241376,1.241908,1.243863,1.251964,1.262655,0.010055,0.010969,1.041332,1.000059,1.041394,0.717008,0.061717,6.4e-05,0.004292,0.342168,0.101695,0.101695,0.016667,0.268103,0.096061,0.006355,1.835051,5.153494,3.369331,0.166667,51.319692,45.154823,3.525485,0.999941,0.212965
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-6,Case-2RCT_1-1,Case-2TRD_1-6,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-6,Case-2RCT_1-1,Case-2TRD_1-6,双因素,,,,,,original,Case-2TRD_1-6,B,60,7.030224,0.076666,7.030635,0.005878,0.778558,0.805341,6.891844,7.237517,0.345673,6.946763,6.98708,7.015777,7.059096,7.121974,0.072017,0.010905,1.029426,1.000058,1.029486,0.965819,0.484292,0.000523,0.013516,0.089033,0.050847,0.050847,0.016667,0.44199,0.039613,0.001861,5.436882,40.40337,2.179324,0.05,94.346671,4.607754,1.045575,0.999942,0.282111
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-6,Case-2RCT_1-1,Case-2TRD_1-6,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.307433,0.025509,0.308472,0.000651,0.897116,2.166758,0.25721,0.405169,0.147959,0.27916,0.291321,0.30579,0.319586,0.340319,0.028265,0.082975,1.313472,1.003379,1.317911,0.314006,0.135387,0.000745,0.020033,1.14543,0.389831,0.389831,0.15,0.151437,0.202756,0.006266,1.36048,2.23216,3.910959,0.266667,2.281038,78.435555,19.283406,0.996626,1.526056
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-6,Case-2RCT_1-1,Case-2TRD_1-6,双因素,,,,,,final_comm,Case-2TRD_1-6,B,60,1.224328,0.017173,1.224447,0.000295,1.108257,1.650714,1.19218,1.274883,0.082703,1.20843,1.216152,1.219876,1.229897,1.244106,0.013745,0.014026,1.041191,1.000097,1.041292,0.835076,0.091416,7.1e-05,0.005041,0.239396,0.084746,0.084746,0.05,0.244311,0.087438,0.00617,2.402226,7.471184,3.421086,0.15,64.184626,30.836062,4.979312,0.999903,0.302872
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-7,Case-2RCT_1-1,Case-2TRD_1-7,双因素,,,,,,original,Case-2RCT_1-1,A,60,0.385229,0.052117,0.38868,0.002716,0.471935,-0.335846,0.294572,0.50998,0.215408,0.328049,0.342093,0.384918,0.412651,0.449124,0.070558,0.135289,1.312083,1.008959,1.323838,0.040619,0.043266,0.005032,0.054983,1.852733,0.559322,0.559322,0.15,0.091539,0.245562,0.012282,0.34463,-0.610593,4.376767,0.366667,6.012516,50.60326,43.384224,0.991078,1.358123
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-7,Case-2RCT_1-1,Case-2TRD_1-7,双因素,,,,,,original,Case-2TRD_1-7,B,60,7.292354,0.083836,7.292828,0.007028,0.270562,-1.038347,7.176664,7.461632,0.284968,7.186102,7.219914,7.292658,7.356272,7.397109,0.136358,0.011496,1.023147,1.000065,1.023213,0.960961,0.557358,0.000603,0.015716,0.085836,0.050847,0.050847,0.016667,0.615779,0.038362,0.002384,4.751085,29.904264,1.851346,0.05,93.426571,5.371957,1.201473,0.999935,0.441833
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-7,Case-2RCT_1-1,Case-2TRD_1-7,双因素,,,,,,final_comm,Case-2RCT_1-1,A,60,0.30793,0.025416,0.30896,0.000646,0.897493,2.156296,0.257852,0.40523,0.147378,0.279664,0.291627,0.306426,0.320064,0.340559,0.028437,0.082538,1.311597,1.003344,1.315983,0.315607,0.132004,0.000738,0.019957,1.142844,0.389831,0.389831,0.15,0.152386,0.202308,0.006269,1.364315,2.227229,3.911596,0.266667,2.3065,78.53481,19.15869,0.996661,1.568616
pressure,MPa,Case-2RCT_1-1 vs Case-2TRD_1-7,Case-2RCT_1-1,Case-2TRD_1-7,双因素,,,,,,final_comm,Case-2TRD_1-7,B,60,1.298453,0.019783,1.298602,0.000391,-0.450359,3.941456,1.219326,1.355446,0.136119,1.279823,1.28685,1.298864,1.308855,1.312404,0.022004,0.015236,1.043773,1.000114,1.043892,0.719533,0.081015,0.000123,0.005548,0.314453,0.101695,0.101695,0.05,0.214447,0.103269,0.009207,1.940582,4.241442,3.603758,0.183333,58.596722,34.600778,6.802501,0.999886,0.399273
