signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-2,Case-2TRD_11-1,Case-2TRD_11-2,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-2,Case-2TRD_11-1,Case-2TRD_11-2,双因素,,,,,,original,Case-2TRD_11-2,B,400,13.910966,0.150999,13.911783,0.022801,0.319995,1.460844,13.519553,14.527701,1.008148,13.71764,13.827118,13.920857,13.989317,14.072553,0.162199,0.010855,1.044273,1.000059,1.044334,0.595272,0.217262,0.018019,0.092381,0.790297,0.283208,0.283208,0.0175,0.072323,0.121331,0.014912,1.081892,0.322016,6.252182,0.26,50.362151,33.543502,16.094347,0.999941,1.271659
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-2,Case-2TRD_11-1,Case-2TRD_11-2,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,8.59058,0.06278,8.590809,0.003941,-0.233426,0.620141,8.388202,8.797694,0.409492,8.507258,8.556295,8.596689,8.631205,8.656317,0.07491,0.007308,1.024082,1.000027,1.024109,0.362761,0.170382,0.004965,0.04492,1.259685,0.278195,0.278195,0.2175,0.054358,0.17843,0.016232,0.592408,-0.371904,6.534049,0.315,34.978625,40.201788,24.819587,0.999973,1.192167
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-2,Case-2TRD_11-1,Case-2TRD_11-2,双因素,,,,,,final_comm,Case-2TRD_11-2,B,400,8.623224,0.062815,8.623452,0.003946,-0.036617,1.266298,8.418014,8.844344,0.42633,8.546658,8.59317,8.627292,8.660919,8.690002,0.067749,0.007284,1.025615,1.000026,1.025642,0.25432,0.158004,0.005738,0.051442,1.454258,0.363409,0.363409,0.2175,0.041538,0.201531,0.01671,0.301869,-0.699337,6.884778,0.3575,25.109296,42.505924,32.38478,0.999974,1.477774
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-3,Case-2TRD_11-1,Case-2TRD_11-3,双因素,,,,,,original,Case-2TRD_11-1,A,45,13.642068,0.129237,13.642667,0.016702,0.39748,-0.734039,13.446652,13.941985,0.495334,13.489553,13.541891,13.622376,13.733983,13.809127,0.192093,0.009473,1.02194,1.000044,1.021985,0.678419,-0.623434,0.011279,0.077454,0.675305,0.272727,0.272727,0.111111,0.535223,0.124611,0.005027,2.028023,4.774288,2.55672,0.155556,24.138887,66.500899,9.360213,0.999956,1.540445
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-3,Case-2TRD_11-1,Case-2TRD_11-3,双因素,,,,,,original,Case-2TRD_11-3,B,45,14.202504,0.14795,14.203257,0.021889,0.449912,0.180955,13.869351,14.576996,0.707645,14.043957,14.097831,14.228196,14.264899,14.378721,0.167069,0.010417,1.026314,1.000053,1.026368,0.451079,0.227831,0.024999,0.114707,1.142087,0.295455,0.295455,0.177778,0.142149,0.162873,0.011394,0.673718,0.349627,3.731235,0.244444,31.543441,55.008258,13.448301,0.999947,1.252763
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-3,Case-2TRD_11-1,Case-2TRD_11-3,双因素,,,,,,final_comm,Case-2TRD_11-1,A,45,9.764579,0.060805,9.764764,0.003697,0.589372,-0.320114,9.675515,9.921093,0.245578,9.696497,9.715692,9.752227,9.806629,9.842605,0.090937,0.006227,1.01601,1.000019,1.016029,0.659529,-0.571189,0.002589,0.036761,0.700363,0.25,0.25,0.111111,0.563025,0.132013,0.004097,2.259136,6.528909,2.46418,0.177778,14.926766,78.337506,6.735728,0.999981,1.568616
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-3,Case-2TRD_11-1,Case-2TRD_11-3,双因素,,,,,,final_comm,Case-2TRD_11-3,B,45,9.963268,0.068457,9.963498,0.004686,0.417668,-0.455724,9.859577,10.138174,0.278597,9.878757,9.899736,9.96355,10.012924,10.048378,0.113188,0.006871,1.017532,1.000023,1.017555,0.403138,0.235417,0.005627,0.056339,1.200733,0.340909,0.340909,0.177778,0.266698,0.180247,0.008754,0.808053,1.690377,3.49434,0.222222,16.408113,70.534268,13.05762,0.999977,2.397895
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-4,Case-2TRD_11-1,Case-2TRD_11-4,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-4,Case-2TRD_11-1,Case-2TRD_11-4,双因素,,,,,,original,Case-2TRD_11-4,B,400,13.632233,0.18996,13.633553,0.036085,0.375621,-0.58291,13.182477,14.143072,0.960596,13.43373,13.489516,13.591006,13.779199,13.928357,0.289682,0.013935,1.037372,1.000097,1.037473,0.771376,0.549634,0.016556,0.089529,0.458805,0.192982,0.192982,0.0025,0.427472,0.069791,0.012179,1.901076,2.913161,4.481592,0.165,74.430709,15.911473,9.657818,0.999903,1.124483
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-4,Case-2TRD_11-1,Case-2TRD_11-4,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,8.908576,0.063631,8.908803,0.004049,-0.137636,0.615777,8.677942,9.130718,0.452776,8.824645,8.865305,8.91486,8.948056,8.980567,0.08275,0.007143,1.02491,1.000025,1.024936,0.341413,0.112029,0.005253,0.04561,1.297335,0.288221,0.288221,0.0025,0.094454,0.180484,0.018276,0.489041,-0.680172,6.561921,0.335,31.642752,38.190934,30.166314,0.999975,1.261512
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-4,Case-2TRD_11-1,Case-2TRD_11-4,双因素,,,,,,final_comm,Case-2TRD_11-4,B,400,8.894495,0.068501,8.894759,0.004692,0.03283,-0.327331,8.699213,9.078042,0.37883,8.810917,8.845689,8.890409,8.943404,8.985726,0.097714,0.007701,1.020606,1.00003,1.020636,0.361209,0.164761,0.005964,0.053008,1.271089,0.343358,0.343358,0.0025,0.142968,0.169442,0.021331,0.510982,-0.958571,6.512088,0.3525,39.02825,28.499077,32.472674,0.99997,1.419344
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-5,Case-2TRD_11-1,Case-2TRD_11-5,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-5,Case-2TRD_11-1,Case-2TRD_11-5,双因素,,,,,,original,Case-2TRD_11-5,B,400,13.881654,0.15894,13.882561,0.025262,-0.427735,0.433717,13.446463,14.313005,0.866543,13.707594,13.785184,13.892181,13.968239,14.08908,0.183055,0.01145,1.031006,1.000065,1.031073,0.677036,0.305105,0.0163,0.082957,0.645226,0.245614,0.245614,0.0025,0.291435,0.099412,0.013261,1.401467,1.483259,5.546435,0.205,59.98451,28.465396,11.550094,0.999935,1.185593
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-5,Case-2TRD_11-1,Case-2TRD_11-5,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,7.661317,0.0602,7.661553,0.003624,-0.049171,0.744154,7.466337,7.884619,0.418282,7.584717,7.624348,7.662111,7.701205,7.732899,0.076857,0.007858,1.029115,1.000031,1.029147,0.273214,0.060753,0.005193,0.046304,1.433027,0.303258,0.303258,0.0525,0.04685,0.195901,0.018962,0.419849,-0.93493,6.553062,0.365,33.280335,31.87486,34.844805,0.999969,1.341937
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-5,Case-2TRD_11-1,Case-2TRD_11-5,双因素,,,,,,final_comm,Case-2TRD_11-5,B,400,7.661801,0.057601,7.662017,0.003318,-0.022941,0.890616,7.440879,7.855132,0.414253,7.595503,7.630127,7.656977,7.699357,7.735841,0.06923,0.007518,1.025204,1.000028,1.025233,0.204409,-0.00714,0.005277,0.048376,1.590474,0.358396,0.358396,0.05,0.044282,0.207219,0.020463,0.318219,-1.076885,6.852744,0.3825,30.691311,29.19939,40.1093,0.999972,1.551925
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-6,Case-2TRD_11-1,Case-2TRD_11-6,双因素,,,,,,original,Case-2TRD_11-1,A,395,13.699313,0.164522,13.700299,0.027067,-0.502288,0.195275,13.207497,14.143899,0.936402,13.495105,13.584445,13.727829,13.803363,13.900254,0.218918,0.012009,1.032379,1.000072,1.032453,0.714826,0.297204,0.015511,0.081089,0.573053,0.190355,0.190355,0.002532,0.329815,0.090535,0.012193,1.556118,1.973956,5.152615,0.212658,66.562737,23.686541,9.750722,0.999928,1.101203
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-6,Case-2TRD_11-1,Case-2TRD_11-6,双因素,,,,,,original,Case-2TRD_11-6,B,395,13.948604,0.15897,13.949507,0.025272,-0.52261,0.3135,13.44774,14.360642,0.912902,13.742832,13.852369,13.959652,14.069582,14.137729,0.217213,0.011397,1.029473,1.000065,1.02954,0.655366,0.349873,0.01688,0.088101,0.667931,0.228426,0.228426,0.002532,0.229577,0.100901,0.01332,1.287162,0.984513,5.645745,0.21519,58.917052,30.188113,10.894835,0.999935,1.201253
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-6,Case-2TRD_11-1,Case-2TRD_11-6,双因素,,,,,,final_comm,Case-2TRD_11-1,A,395,8.187535,0.063442,8.187781,0.004025,-0.11343,0.951858,7.999803,8.417732,0.41793,8.10623,8.144659,8.194971,8.229848,8.254848,0.085189,0.007749,1.028085,1.00003,1.028116,0.304349,0.064032,0.005594,0.047517,1.389928,0.286802,0.286802,0.053165,0.083867,0.187698,0.017661,0.517618,-0.738631,6.456767,0.341772,35.006083,35.322969,29.670947,0.99997,1.271739
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_11-6,Case-2TRD_11-1,Case-2TRD_11-6,双因素,,,,,,final_comm,Case-2TRD_11-6,B,395,8.20987,0.063931,8.210118,0.004087,-0.472817,0.384586,8.011251,8.390412,0.379161,8.13057,8.168344,8.21817,8.25262,8.286355,0.084276,0.007787,1.02196,1.00003,1.021991,0.28352,0.122343,0.005808,0.050395,1.420933,0.304569,0.304569,0.055696,0.042753,0.188777,0.018287,0.417244,-1.000933,6.814603,0.356962,35.561206,33.970844,30.46795,0.99997,1.376793
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-1,Case-2TRD_11-1,Case-2TRD_7-1,双因素,,,,,,original,Case-2TRD_11-1,A,215,13.612668,0.155493,13.613552,0.024178,-0.248707,0.04202,13.207497,13.975141,0.767644,13.438818,13.520431,13.620039,13.727995,13.78849,0.207563,0.011423,1.026561,1.000065,1.026628,0.629184,-0.063315,0.018052,0.090264,0.746649,0.238318,0.238318,0.051163,0.136358,0.121778,0.01121,1.391544,1.554203,5.298993,0.227907,55.491627,32.509737,11.998636,0.999935,1.207475
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-1,Case-2TRD_11-1,Case-2TRD_7-1,双因素,,,,,,original,Case-2TRD_7-1,B,215,7.945355,0.151915,7.9468,0.023078,0.492459,-0.832579,7.721905,8.269178,0.547273,7.764369,7.821371,7.928008,8.043619,8.183713,0.222248,0.01912,1.040567,1.000182,1.040756,0.97391,0.864989,0.000993,0.014684,0.043021,0.042056,0.042056,0.004651,0.564565,0.019828,0.002168,5.84832,41.058396,2.496544,0.023256,96.022419,2.788028,1.189553,0.999818,0.230605
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-1,Case-2TRD_11-1,Case-2TRD_7-1,双因素,,,,,,final_comm,Case-2TRD_11-1,A,215,8.290251,0.073262,8.290573,0.005367,-0.296606,-0.047317,8.073125,8.488576,0.415452,8.192157,8.242464,8.299103,8.339724,8.382492,0.09726,0.008837,1.023883,1.000039,1.023923,0.697843,-0.373674,0.003263,0.043015,0.607988,0.219626,0.219626,0.051163,0.198943,0.111674,0.011015,2.299364,4.336448,4.711989,0.139535,67.78672,21.05724,11.15604,0.999961,1.464547
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-1,Case-2TRD_11-1,Case-2TRD_7-1,双因素,,,,,,final_comm,Case-2TRD_7-1,B,215,7.680511,0.038189,7.680605,0.001458,0.651534,0.830744,7.580171,7.830978,0.250807,7.63909,7.65619,7.673325,7.702151,7.736725,0.045961,0.004972,1.019578,1.000012,1.019591,0.872401,0.275343,0.000231,0.008845,0.158308,0.079439,0.079439,0.037209,0.114641,0.072538,0.007765,2.753787,7.947565,4.808386,0.102326,80.342745,13.695492,5.961763,0.999988,0.53259
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-2,Case-2TRD_11-1,Case-2TRD_7-2,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-2,Case-2TRD_11-1,Case-2TRD_7-2,双因素,,,,,,original,Case-2TRD_7-2,B,400,8.159579,0.223433,8.16263,0.049922,0.082897,-1.392959,7.821372,8.5681,0.746728,7.892729,7.920961,8.22093,8.325475,8.482663,0.404514,0.027383,1.049674,1.000374,1.050066,0.994677,0.958572,0.000316,0.008044,0.006328,0.007519,0.007519,0.0025,0.708607,0.009235,0.000761,9.844671,124.01351,2.073941,0.0125,98.824095,0.832565,0.343339,0.999626,0.132714
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-2,Case-2TRD_11-1,Case-2TRD_7-2,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,8.166464,0.055353,8.166651,0.003064,-0.213182,0.645047,7.979177,8.356438,0.377261,8.094229,8.1348,8.172685,8.200522,8.231766,0.065722,0.006778,1.023239,1.000023,1.023263,0.365055,0.088917,0.003839,0.03904,1.252923,0.303258,0.303258,0.0525,0.097362,0.174039,0.023148,0.674422,-1.002582,6.424336,0.385,50.850977,16.745704,32.403319,0.999977,1.250305
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-2,Case-2TRD_11-1,Case-2TRD_7-2,双因素,,,,,,final_comm,Case-2TRD_7-2,B,400,7.692284,0.0501,7.692447,0.00251,-0.272175,3.578174,7.483489,7.873956,0.390467,7.63942,7.675573,7.692227,7.715535,7.733075,0.039962,0.006513,1.023596,1.000021,1.023617,0.947666,0.693992,8.2e-05,0.004906,0.032622,0.062657,0.062657,0.0175,0.119793,0.044087,0.004649,3.892739,17.085119,5.064066,0.06,91.247503,5.768672,2.983826,0.999979,0.326697
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-3,Case-2TRD_11-1,Case-2TRD_7-3,双因素,,,,,,original,Case-2TRD_11-1,A,245,13.640371,0.165503,13.641371,0.027391,-0.293308,-0.26394,13.207497,13.975141,0.767644,13.444975,13.534617,13.640163,13.768308,13.856002,0.233691,0.012133,1.024467,1.000073,1.024543,0.687578,0.137672,0.017064,0.086239,0.62298,0.217213,0.217213,0.004082,0.196847,0.103089,0.011604,1.466565,1.785772,5.293203,0.216327,62.321532,27.32758,10.350887,0.999927,1.145132
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-3,Case-2TRD_11-1,Case-2TRD_7-3,双因素,,,,,,original,Case-2TRD_7-3,B,245,7.965924,0.147887,7.967291,0.02187,-0.243111,-1.116023,7.648567,8.244509,0.595942,7.75734,7.83191,8.009108,8.076803,8.15033,0.244893,0.018565,1.034794,1.000172,1.034972,0.991125,0.874782,0.000526,0.013415,0.024045,0.016393,0.016393,0.004082,0.679618,0.012038,0.000563,7.678198,97.667565,1.993378,0.012245,98.562512,1.28425,0.153238,0.999828,0.284099
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-3,Case-2TRD_11-1,Case-2TRD_7-3,双因素,,,,,,final_comm,Case-2TRD_11-1,A,245,8.262162,0.072179,8.262476,0.00521,-0.387505,0.101613,8.031971,8.464309,0.432338,8.16572,8.212108,8.2692,8.31912,8.345349,0.107012,0.008736,1.024428,1.000038,1.024467,0.711833,-0.338252,0.002964,0.040615,0.568844,0.209016,0.209016,0.053061,0.138182,0.109602,0.010841,2.338423,4.613319,5.112039,0.138776,67.390415,22.033572,10.576013,0.999962,1.425376
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-3,Case-2TRD_11-1,Case-2TRD_7-3,双因素,,,,,,final_comm,Case-2TRD_7-3,B,245,7.681138,0.033665,7.681211,0.001133,-0.310753,0.495759,7.569238,7.762978,0.193739,7.63928,7.660226,7.685045,7.7008,7.72264,0.040574,0.004383,1.010645,1.00001,1.010655,0.947896,0.301877,0.000126,0.007267,0.111439,0.07377,0.07377,0.036735,0.147065,0.042465,0.001539,5.326178,47.523763,4.145037,0.065306,94.805596,4.573415,0.620989,0.99999,0.555962
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-4,Case-2TRD_11-1,Case-2TRD_7-4,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-4,Case-2TRD_11-1,Case-2TRD_7-4,双因素,,,,,,original,Case-2TRD_7-4,B,400,8.105325,0.150081,8.106711,0.022524,-0.055516,-1.303684,7.846268,8.368315,0.522046,7.898883,7.97526,8.095268,8.254858,8.292855,0.279598,0.018516,1.03227,1.000171,1.032447,0.993953,0.949876,0.000268,0.007295,0.011894,0.015038,0.015038,0.0025,0.779004,0.006523,0.000342,12.803213,232.043734,1.473905,0.0075,99.470125,0.40736,0.122515,0.999829,0.177631
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-4,Case-2TRD_11-1,Case-2TRD_7-4,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,8.174049,0.055492,8.174237,0.003079,-0.226351,0.652683,7.985544,8.364964,0.37942,8.102076,8.142766,8.180346,8.207887,8.23972,0.065121,0.006789,1.023333,1.000023,1.023356,0.367913,0.08873,0.003841,0.039079,1.247357,0.293233,0.293233,0.0525,0.09911,0.173377,0.023178,0.682222,-0.997311,6.396758,0.385,51.435778,16.28188,32.282342,0.999977,1.274237
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-4,Case-2TRD_11-1,Case-2TRD_7-4,双因素,,,,,,final_comm,Case-2TRD_7-4,B,400,7.688224,0.025721,7.688267,0.000662,0.227802,0.000467,7.633276,7.77301,0.139734,7.657354,7.668631,7.689812,7.705897,7.719533,0.037266,0.003345,1.011022,1.000006,1.011028,0.954628,0.651241,6.3e-05,0.004332,0.09462,0.057644,0.057644,0.0025,0.199757,0.029914,0.002619,5.982303,41.445642,4.133493,0.05,97.400834,1.006126,1.59304,0.999994,0.527702
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-5,Case-2TRD_11-1,Case-2TRD_7-5,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-5,Case-2TRD_11-1,Case-2TRD_7-5,双因素,,,,,,original,Case-2TRD_7-5,B,400,8.191178,0.085213,8.19162,0.007261,-0.519798,-0.158297,7.99568,8.368709,0.373029,8.050167,8.145637,8.199353,8.246489,8.291251,0.100852,0.010403,1.021618,1.000054,1.021673,0.962369,0.67342,0.000554,0.012542,0.076359,0.075188,0.075188,0.0025,0.253716,0.02629,0.001742,5.083316,37.18174,4.226649,0.045,95.707582,3.598309,0.694109,0.999946,0.448001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-5,Case-2TRD_11-1,Case-2TRD_7-5,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,8.16262,0.055238,8.162807,0.003051,-0.199489,0.585696,7.977119,8.349914,0.372795,8.090712,8.1305,8.167601,8.196434,8.227872,0.065934,0.006767,1.022922,1.000023,1.022945,0.37647,0.085878,0.003753,0.038765,1.229972,0.298246,0.298246,0.0525,0.098359,0.171971,0.022979,0.709922,-0.950787,6.427363,0.3825,50.952149,17.50891,31.538942,0.999977,1.285926
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-5,Case-2TRD_11-1,Case-2TRD_7-5,双因素,,,,,,final_comm,Case-2TRD_7-5,B,400,7.694718,0.033591,7.694791,0.001128,-0.054609,-0.768694,7.614715,7.768416,0.153701,7.64985,7.667704,7.694901,7.721202,7.7405,0.053498,0.004365,1.009568,1.00001,1.009578,0.93508,0.422494,0.000136,0.007178,0.120624,0.085213,0.085213,0.045,0.127915,0.041209,0.002577,5.731669,38.39477,4.541604,0.05,96.315186,2.046767,1.638048,0.99999,0.625159
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-6,Case-2TRD_11-1,Case-2TRD_7-6,双因素,,,,,,original,Case-2TRD_11-1,A,195,13.600075,0.152954,13.600931,0.023395,-0.248624,0.07665,13.207497,13.975141,0.767644,13.415656,13.518783,13.606404,13.704745,13.783658,0.185963,0.011247,1.027514,1.000063,1.027578,0.609286,-0.103868,0.018385,0.089109,0.785853,0.247423,0.247423,0.051282,0.155842,0.127001,0.01109,1.401634,1.540708,5.181258,0.230769,53.828124,33.802803,12.369074,0.999937,1.131004
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-6,Case-2TRD_11-1,Case-2TRD_7-6,双因素,,,,,,original,Case-2TRD_7-6,B,195,8.193211,0.065226,8.193469,0.004254,0.466259,-0.91078,8.095244,8.344221,0.248976,8.120142,8.137113,8.183396,8.233764,8.29399,0.09665,0.007961,1.018399,1.000032,1.018431,0.920401,0.614697,0.000599,0.009608,0.140785,0.061856,0.061856,0.025641,0.326814,0.039985,0.004226,4.471568,21.899703,3.548359,0.041026,92.807064,4.538403,2.654533,0.999968,0.406779
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-6,Case-2TRD_11-1,Case-2TRD_7-6,双因素,,,,,,final_comm,Case-2TRD_11-1,A,195,8.32974,0.072748,8.330056,0.005292,-0.223174,-0.019156,8.116,8.530153,0.414153,8.232759,8.284509,8.332466,8.378538,8.419018,0.094029,0.008734,1.024021,1.000038,1.02406,0.690132,-0.384297,0.003235,0.042385,0.61124,0.216495,0.216495,0.051282,0.21294,0.112306,0.011074,2.305834,4.331829,4.542658,0.148718,67.976154,20.898781,11.125065,0.999962,1.442138
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-6,Case-2TRD_11-1,Case-2TRD_7-6,双因素,,,,,,final_comm,Case-2TRD_7-6,B,195,7.711081,0.023777,7.711117,0.000565,0.257945,-0.45309,7.669514,7.784648,0.115134,7.680411,7.692174,7.709961,7.729067,7.740004,0.036892,0.003084,1.009536,1.000005,1.00954,0.87091,0.317345,0.000123,0.005329,0.217689,0.061856,0.061856,0.025641,0.354044,0.058101,0.006848,3.864106,14.738976,3.65308,0.066667,90.735934,4.484316,4.77975,0.999995,0.463035
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-7,Case-2TRD_11-1,Case-2TRD_7-7,双因素,,,,,,original,Case-2TRD_11-1,A,400,13.700253,0.16417,13.701234,0.026952,-0.505184,0.209801,13.207497,14.143899,0.936402,13.495946,13.585854,13.727926,13.804091,13.900813,0.218238,0.011983,1.032308,1.000072,1.032382,0.712706,0.297395,0.015399,0.080979,0.571348,0.192982,0.192982,0.0025,0.327958,0.091692,0.012411,1.521672,1.829297,5.206173,0.215,66.636719,23.063359,10.299922,0.999928,1.113001
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-7,Case-2TRD_11-1,Case-2TRD_7-7,双因素,,,,,,original,Case-2TRD_7-7,B,400,8.082379,0.091362,8.082894,0.008347,0.785253,0.310158,7.921397,8.367949,0.446552,7.985173,8.014025,8.061038,8.149004,8.194835,0.134979,0.011304,1.035266,1.000064,1.035332,0.962204,0.749907,0.000439,0.010313,0.052596,0.045113,0.045113,0.0025,0.424907,0.019787,0.001611,6.061091,48.750469,3.499927,0.0375,97.087967,2.204452,0.707581,0.999936,0.307832
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-7,Case-2TRD_11-1,Case-2TRD_7-7,双因素,,,,,,final_comm,Case-2TRD_11-1,A,400,8.210559,0.055439,8.210745,0.003073,-0.224914,0.645157,8.024717,8.400685,0.375968,8.138069,8.178563,8.216635,8.243662,8.275751,0.0651,0.006752,1.023133,1.000023,1.023156,0.369948,0.093135,0.003821,0.038954,1.243269,0.303258,0.303258,0.0525,0.096791,0.172933,0.023037,0.68395,-0.981329,6.431763,0.38,50.88275,17.083243,32.034007,0.999977,1.245317
pressure,MPa,Case-2TRD_11-1 vs Case-2TRD_7-7,Case-2TRD_11-1,Case-2TRD_7-7,双因素,,,,,,final_comm,Case-2TRD_7-7,B,400,7.688954,0.031226,7.689017,0.000975,0.481824,0.745399,7.599359,7.806666,0.207306,7.652206,7.66849,7.68588,7.705942,7.728628,0.037452,0.004061,1.015301,1.000008,1.015309,0.925213,0.503617,0.000115,0.005824,0.11805,0.070175,0.070175,0.025,0.136224,0.041391,0.003499,5.080286,28.247238,4.443679,0.0475,95.402092,2.255623,2.342285,0.999992,0.461346
