signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
torque,N·m,Case-2RCT_2-1 vs Case-2RCT_2-6,Case-2RCT_2-1,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-1,A,58,1.954258,0.118605,1.957792,0.014067,0.718393,1.958684,1.657959,2.371888,0.713928,1.84156,1.897834,1.93243,2.015378,2.08104,0.117544,0.06069,1.211511,1.001808,1.213702,0.250906,0.07734,0.02114,0.107197,1.50283,0.421053,0.421053,0.206897,0.25456,0.208972,0.010163,1.240375,1.171245,3.616691,0.293103,6.0556,72.857198,21.087202,0.998191,2.110213
torque,N·m,Case-2RCT_2-1 vs Case-2RCT_2-6,Case-2RCT_2-1,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-6,B,58,2.434237,0.166498,2.439826,0.027722,0.128532,-0.891243,2.135691,2.747708,0.612016,2.21936,2.310946,2.420431,2.536791,2.67901,0.225845,0.068399,1.12619,1.002296,1.128776,0.205983,0.063195,0.043365,0.160776,1.564301,0.421053,0.421053,0.241379,0.232914,0.217411,0.008718,1.068898,1.183041,3.55773,0.275862,1.258126,73.184032,25.557841,0.997692,2.833213
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-3,Case-2RCT_2-2,Case-2RCT_2-3,双因素,,,,,,original,Case-2RCT_2-2,A,60,2.805696,0.18182,2.811483,0.033058,0.405441,-0.724438,2.431176,3.206522,0.775346,2.634271,2.669726,2.750899,2.967654,3.045178,0.297928,0.064804,1.140509,1.002063,1.142861,0.034774,-0.224461,0.064449,0.199055,1.949544,0.457627,0.457627,0.5,0.09222,0.255966,0.02459,0.019624,-1.351381,4.466151,0.45,23.319564,19.101752,57.578684,0.99784,2.169054
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-3,Case-2RCT_2-2,Case-2RCT_2-3,双因素,,,,,,original,Case-2RCT_2-3,B,60,3.125921,0.2794,3.138175,0.078064,0.523108,-0.291464,2.625816,3.775826,1.15001,2.79814,2.934306,3.074872,3.270579,3.515984,0.336273,0.089382,1.203192,1.00392,1.207909,0.079943,-0.00462,0.14521,0.308701,1.860137,0.423729,0.423729,0.133333,0.242771,0.238787,0.01756,0.182736,-1.202945,4.119593,0.383333,11.704811,41.287462,47.007727,0.996046,1.648659
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-3,Case-2RCT_2-2,Case-2RCT_2-3,双因素,,,,,,final_comm,Case-2RCT_2-2,A,60,2.196172,0.070351,2.197279,0.004949,0.226424,-0.454607,2.047691,2.342852,0.295161,2.110641,2.149783,2.190323,2.236571,2.296986,0.086788,0.032033,1.066251,1.000504,1.066789,0.098715,-0.207009,0.008772,0.075122,1.772354,0.423729,0.423729,0.5,0.164772,0.260623,0.024375,0.261306,-1.134829,4.223338,0.5,20.731305,28.52124,50.747454,0.99945,2.036882
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-3,Case-2RCT_2-2,Case-2RCT_2-3,双因素,,,,,,final_comm,Case-2RCT_2-3,B,60,2.314004,0.097842,2.316037,0.009573,0.2324,-0.995013,2.150924,2.514858,0.363934,2.206012,2.230799,2.307769,2.387311,2.454236,0.156513,0.042283,1.085845,1.000879,1.086799,0.291859,0.020111,0.013331,0.09126,1.392532,0.389831,0.389831,0.133333,0.156345,0.211151,0.014568,0.857522,0.394134,4.012534,0.3,13.866309,53.177567,32.956124,0.9991,
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-4,Case-2RCT_2-2,Case-2RCT_2-4,双因素,,,,,,original,Case-2RCT_2-2,A,60,2.805696,0.18182,2.811483,0.033058,0.405441,-0.724438,2.431176,3.206522,0.775346,2.634271,2.669726,2.750899,2.967654,3.045178,0.297928,0.064804,1.140509,1.002063,1.142861,0.034774,-0.224461,0.064449,0.199055,1.949544,0.457627,0.457627,0.5,0.09222,0.255966,0.02459,0.019624,-1.351381,4.466151,0.45,23.319564,19.101752,57.578684,0.99784,2.169054
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-4,Case-2RCT_2-2,Case-2RCT_2-4,双因素,,,,,,original,Case-2RCT_2-4,B,60,3.679693,0.291138,3.691001,0.084762,-0.075903,-0.482004,3.040498,4.317614,1.277115,3.229124,3.503979,3.663609,3.884556,4.087212,0.380578,0.07912,1.169768,1.003073,1.173363,0.032651,0.075976,0.159213,0.329102,1.878356,0.491525,0.491525,0.216667,0.168089,0.254415,0.013207,0.31099,0.111488,3.989733,0.4,11.100307,37.925608,50.974085,0.996884,1.299283
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-4,Case-2RCT_2-2,Case-2RCT_2-4,双因素,,,,,,final_comm,Case-2RCT_2-2,A,60,1.898029,0.090547,1.900152,0.008199,0.062771,-0.552773,1.691195,2.077863,0.386667,1.804354,1.835717,1.884294,1.965598,2.018303,0.129881,0.047706,1.093525,1.001118,1.094748,-0.068276,-0.257651,0.017662,0.106301,2.154227,0.423729,0.423729,0.5,0.10712,0.280348,0.022017,-0.039933,-1.395575,4.289198,0.466667,12.427243,28.899616,58.673141,0.998819,1.791759
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-4,Case-2RCT_2-2,Case-2RCT_2-4,双因素,,,,,,final_comm,Case-2RCT_2-4,B,60,1.942569,0.123012,1.946396,0.015132,0.049276,0.073634,1.608179,2.238206,0.630026,1.801947,1.858501,1.940821,2.024114,2.06379,0.165613,0.063324,1.149923,1.00197,1.152188,-0.063975,0.036802,0.030647,0.141487,2.025298,0.559322,0.559322,0.216667,0.150651,0.278513,0.016106,0.262266,-1.013272,4.284418,0.433333,7.582003,39.219676,53.198321,0.997997,1.435085
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-5,Case-2RCT_2-2,Case-2RCT_2-5,双因素,,,,,,original,Case-2RCT_2-2,A,60,2.805696,0.18182,2.811483,0.033058,0.405441,-0.724438,2.431176,3.206522,0.775346,2.634271,2.669726,2.750899,2.967654,3.045178,0.297928,0.064804,1.140509,1.002063,1.142861,0.034774,-0.224461,0.064449,0.199055,1.949544,0.457627,0.457627,0.5,0.09222,0.255966,0.02459,0.019624,-1.351381,4.466151,0.45,23.319564,19.101752,57.578684,0.99784,2.169054
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-5,Case-2RCT_2-2,Case-2RCT_2-5,双因素,,,,,,original,Case-2RCT_2-5,B,60,4.148063,0.293244,4.158243,0.085992,0.126787,0.653706,3.405114,4.924645,1.519532,3.811408,3.981905,4.111155,4.359755,4.492407,0.37785,0.070694,1.184309,1.002454,1.187216,-0.062058,0.17186,0.181553,0.320769,2.111277,0.457627,0.457627,0.333333,0.117075,0.268619,0.018441,-0.106449,-1.035607,4.281063,0.433333,9.419367,38.983834,51.596799,0.997529,2.00148
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-5,Case-2RCT_2-2,Case-2RCT_2-5,双因素,,,,,,final_comm,Case-2RCT_2-2,A,60,1.927599,0.07394,1.928993,0.005467,-0.056893,-0.75679,1.779915,2.059551,0.279637,1.823736,1.881395,1.926888,1.987819,2.028876,0.106425,0.038359,1.067682,1.000723,1.068454,0.153852,-0.340488,0.009162,0.076748,1.675817,0.389831,0.389831,0.5,0.122723,0.246787,0.021873,0.509203,-1.073557,4.2295,0.483333,13.34118,41.234266,45.424554,0.99923,2.70805
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-5,Case-2RCT_2-2,Case-2RCT_2-5,双因素,,,,,,final_comm,Case-2RCT_2-5,B,60,2.042543,0.126719,2.046404,0.016058,-0.010537,0.219069,1.714844,2.387111,0.672267,1.866891,1.960652,2.0462,2.118331,2.189965,0.157679,0.06204,1.16649,1.001891,1.168696,0.133579,0.123839,0.02748,0.12593,1.711306,0.457627,0.457627,0.15,0.137113,0.239168,0.013831,0.862057,-0.500556,4.000482,0.416667,1.803048,65.800818,32.396134,0.998093,2.639057
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-6,Case-2RCT_2-2,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-2,A,58,2.801098,0.183156,2.806977,0.033546,0.471235,-0.680001,2.431176,3.206522,0.775346,2.631269,2.66934,2.740679,2.968582,3.04605,0.299243,0.065387,1.14234,1.002099,1.144737,0.001894,-0.226667,0.066431,0.203075,1.980276,0.473684,0.473684,0.5,0.1014,0.26522,0.024476,-0.07548,-1.350619,4.456179,0.465517,24.760152,17.7364,57.503448,0.997792,2.140066
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-6,Case-2RCT_2-2,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-6,B,58,4.671192,0.359512,4.684768,0.129249,0.425153,-0.379114,3.995523,5.601141,1.605618,4.253746,4.403887,4.653241,4.933989,5.126764,0.530101,0.076964,1.195607,1.002906,1.199082,0.00621,0.038573,0.257468,0.381415,1.992035,0.491228,0.491228,0.172414,0.177021,0.252839,0.01445,0.181557,-0.67901,4.149913,0.396552,5.646943,47.925658,46.427399,0.99707,2.302585
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-6,Case-2RCT_2-2,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-2,A,58,2.015838,0.072126,2.017106,0.005202,0.032204,-0.922911,1.882909,2.1431,0.260191,1.913825,1.966086,2.00683,2.08173,2.11575,0.115644,0.035779,1.062463,1.000629,1.063131,0.213502,-0.280263,0.008113,0.072309,1.559537,0.403509,0.403509,0.12069,0.109647,0.234724,0.021375,0.573879,-0.939724,4.314,0.465517,21.20302,39.876779,38.920202,0.999336,2.70805
torque,N·m,Case-2RCT_2-2 vs Case-2RCT_2-6,Case-2RCT_2-2,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-6,B,58,2.341461,0.161057,2.346898,0.025939,0.165294,-0.946651,2.075631,2.660662,0.585031,2.12666,2.225525,2.332678,2.44394,2.564475,0.218414,0.068785,1.133693,1.002322,1.136326,0.196278,0.091797,0.041324,0.153457,1.593105,0.421053,0.421053,0.172414,0.228631,0.219263,0.008273,1.108019,1.270702,3.505158,0.275862,1.043797,72.278451,26.677752,0.997667,1.94591
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-4,Case-2RCT_2-3,Case-2RCT_2-4,双因素,,,,,,original,Case-2RCT_2-3,A,60,3.125921,0.2794,3.138175,0.078064,0.523108,-0.291464,2.625816,3.775826,1.15001,2.79814,2.934306,3.074872,3.270579,3.515984,0.336273,0.089382,1.203192,1.00392,1.207909,0.079943,-0.00462,0.14521,0.308701,1.860137,0.423729,0.423729,0.133333,0.242771,0.238787,0.01756,0.182736,-1.202945,4.119593,0.383333,11.704811,41.287462,47.007727,0.996046,1.648659
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-4,Case-2RCT_2-3,Case-2RCT_2-4,双因素,,,,,,original,Case-2RCT_2-4,B,60,3.679693,0.291138,3.691001,0.084762,-0.075903,-0.482004,3.040498,4.317614,1.277115,3.229124,3.503979,3.663609,3.884556,4.087212,0.380578,0.07912,1.169768,1.003073,1.173363,0.032651,0.075976,0.159213,0.329102,1.878356,0.491525,0.491525,0.216667,0.168089,0.254415,0.013207,0.31099,0.111488,3.989733,0.4,11.100307,37.925608,50.974085,0.996884,1.299283
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-4,Case-2RCT_2-3,Case-2RCT_2-4,双因素,,,,,,final_comm,Case-2RCT_2-3,A,60,1.892867,0.09674,1.895296,0.009359,0.155557,-0.778108,1.714585,2.10092,0.386335,1.779714,1.802714,1.893436,1.95834,2.031066,0.155626,0.051108,1.108492,1.001283,1.109914,0.02453,-0.140409,0.017969,0.106891,1.920076,0.389831,0.389831,0.133333,0.115395,0.265884,0.019964,0.24475,-1.276279,4.409681,0.45,10.952761,36.752546,52.294693,0.998672,2.079442
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-4,Case-2RCT_2-3,Case-2RCT_2-4,双因素,,,,,,final_comm,Case-2RCT_2-4,B,60,1.906609,0.121711,1.910425,0.014814,-0.104814,0.583677,1.540746,2.201149,0.660403,1.771042,1.816363,1.911592,1.981099,2.054274,0.164736,0.063836,1.152177,1.002002,1.154484,-0.040012,-0.12774,0.028779,0.134963,1.942722,0.491525,0.491525,0.216667,0.13014,0.279722,0.018622,0.193908,-1.044635,4.19017,0.483333,11.386901,32.943748,55.669351,0.997943,1.673976
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-5,Case-2RCT_2-3,Case-2RCT_2-5,双因素,,,,,,original,Case-2RCT_2-3,A,60,3.125921,0.2794,3.138175,0.078064,0.523108,-0.291464,2.625816,3.775826,1.15001,2.79814,2.934306,3.074872,3.270579,3.515984,0.336273,0.089382,1.203192,1.00392,1.207909,0.079943,-0.00462,0.14521,0.308701,1.860137,0.423729,0.423729,0.133333,0.242771,0.238787,0.01756,0.182736,-1.202945,4.119593,0.383333,11.704811,41.287462,47.007727,0.996046,1.648659
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-5,Case-2RCT_2-3,Case-2RCT_2-5,双因素,,,,,,original,Case-2RCT_2-5,B,60,4.148063,0.293244,4.158243,0.085992,0.126787,0.653706,3.405114,4.924645,1.519532,3.811408,3.981905,4.111155,4.359755,4.492407,0.37785,0.070694,1.184309,1.002454,1.187216,-0.062058,0.17186,0.181553,0.320769,2.111277,0.457627,0.457627,0.333333,0.117075,0.268619,0.018441,-0.106449,-1.035607,4.281063,0.433333,9.419367,38.983834,51.596799,0.997529,2.00148
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-5,Case-2RCT_2-3,Case-2RCT_2-5,双因素,,,,,,final_comm,Case-2RCT_2-3,A,60,1.911327,0.133037,1.915874,0.017699,0.390529,-0.381459,1.682832,2.232741,0.54991,1.727563,1.811646,1.910579,1.997523,2.107409,0.185877,0.069605,1.16539,1.002379,1.168163,0.221287,-0.100679,0.027458,0.13142,1.551371,0.355932,0.355932,0.133333,0.3715,0.219504,0.013025,0.889517,-0.355919,3.459008,0.366667,3.925123,61.045585,35.029292,0.997593,2.890372
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-5,Case-2RCT_2-3,Case-2RCT_2-5,双因素,,,,,,final_comm,Case-2RCT_2-5,B,60,1.959652,0.128952,1.963819,0.016629,0.07885,0.404162,1.636767,2.329065,0.692298,1.781732,1.887027,1.960395,2.040097,2.102317,0.153069,0.065804,1.185987,1.002127,1.18851,0.041907,0.104646,0.031641,0.131856,1.902778,0.491525,0.491525,0.233333,0.131257,0.255974,0.014455,0.638452,-0.845895,4.099308,0.45,1.819772,59.49135,38.688878,0.997852,2.251292
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-6,Case-2RCT_2-3,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-3,A,58,3.133557,0.279635,3.145795,0.078196,0.500536,-0.321734,2.625816,3.775826,1.15001,2.803139,2.934742,3.089757,3.286592,3.531112,0.351851,0.089239,1.200277,1.003906,1.204965,0.091385,-0.000751,0.143424,0.304573,1.834161,0.421053,0.421053,0.137931,0.195318,0.234098,0.020159,0.169092,-1.216295,4.200614,0.37931,20.060905,37.905561,42.033534,0.996041,1.648659
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-6,Case-2RCT_2-3,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-6,B,58,4.671192,0.359512,4.684768,0.129249,0.425153,-0.379114,3.995523,5.601141,1.605618,4.253746,4.403887,4.653241,4.933989,5.126764,0.530101,0.076964,1.195607,1.002906,1.199082,0.00621,0.038573,0.257468,0.381415,1.992035,0.491228,0.491228,0.172414,0.177021,0.252839,0.01445,0.181557,-0.67901,4.149913,0.396552,5.646943,47.925658,46.427399,0.99707,2.302585
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-6,Case-2RCT_2-3,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-3,A,58,2.082085,0.131176,2.086142,0.017207,0.589402,-0.101451,1.877971,2.452314,0.574342,1.920396,1.977634,2.080452,2.146946,2.271569,0.169311,0.063002,1.175526,1.001949,1.177817,0.23591,-0.033918,0.026798,0.133008,1.557393,0.350877,0.350877,0.137931,0.414418,0.213679,0.013054,0.914959,-0.269731,3.381688,0.37931,7.090781,67.845885,25.063334,0.998039,2.014903
torque,N·m,Case-2RCT_2-3 vs Case-2RCT_2-6,Case-2RCT_2-3,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-6,B,58,2.359332,0.166645,2.365109,0.02777,0.077421,-0.691263,2.034667,2.707043,0.672376,2.141512,2.238351,2.356522,2.485262,2.593729,0.24691,0.070632,1.144574,1.002448,1.147377,0.11494,0.071155,0.048232,0.170216,1.736799,0.421053,0.421053,0.241379,0.200269,0.234499,0.011543,0.731064,-0.361407,3.779181,0.396552,1.018806,65.78964,33.191553,0.997544,1.94591
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-5,Case-2RCT_2-4,Case-2RCT_2-5,双因素,,,,,,original,Case-2RCT_2-4,A,60,3.679693,0.291138,3.691001,0.084762,-0.075903,-0.482004,3.040498,4.317614,1.277115,3.229124,3.503979,3.663609,3.884556,4.087212,0.380578,0.07912,1.169768,1.003073,1.173363,0.032651,0.075976,0.159213,0.329102,1.878356,0.491525,0.491525,0.216667,0.168089,0.254415,0.013207,0.31099,0.111488,3.989733,0.4,11.100307,37.925608,50.974085,0.996884,1.299283
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-5,Case-2RCT_2-4,Case-2RCT_2-5,双因素,,,,,,original,Case-2RCT_2-5,B,60,4.148063,0.293244,4.158243,0.085992,0.126787,0.653706,3.405114,4.924645,1.519532,3.811408,3.981905,4.111155,4.359755,4.492407,0.37785,0.070694,1.184309,1.002454,1.187216,-0.062058,0.17186,0.181553,0.320769,2.111277,0.457627,0.457627,0.333333,0.117075,0.268619,0.018441,-0.106449,-1.035607,4.281063,0.433333,9.419367,38.983834,51.596799,0.997529,2.00148
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-5,Case-2RCT_2-4,Case-2RCT_2-5,双因素,,,,,,final_comm,Case-2RCT_2-4,A,60,2.411644,0.135199,2.415368,0.018279,0.014505,0.207235,2.035376,2.728231,0.692854,2.265944,2.314477,2.405021,2.48847,2.574655,0.173992,0.056061,1.12953,1.001544,1.131274,0.002969,0.057737,0.034115,0.143936,1.866368,0.457627,0.457627,0.216667,0.252749,0.271074,0.014553,0.421562,-0.469045,3.90351,0.433333,7.716928,40.934927,51.348144,0.998427,1.832581
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-5,Case-2RCT_2-4,Case-2RCT_2-5,双因素,,,,,,final_comm,Case-2RCT_2-5,B,60,2.558627,0.132117,2.561979,0.017455,-0.113413,-0.065096,2.241029,2.885133,0.644104,2.381297,2.48146,2.558518,2.641157,2.723479,0.159697,0.051636,1.126134,1.00131,1.12761,-0.129925,0.2199,0.039058,0.151469,2.237665,0.525424,0.525424,0.2,0.114768,0.286846,0.017387,0.0408,-1.13051,4.182179,0.45,4.589328,43.835375,51.575297,0.998672,2.890372
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-6,Case-2RCT_2-4,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-4,A,58,3.669346,0.289514,3.680553,0.083819,-0.035409,-0.43974,3.040498,4.317614,1.277115,3.22868,3.4977,3.65723,3.877104,4.070659,0.379403,0.078901,1.173088,1.003054,1.176671,0.034007,0.02273,0.157407,0.325462,1.877945,0.491228,0.491228,0.258621,0.184866,0.246712,0.014818,0.379261,-0.300389,4.103633,0.413793,14.550346,36.681283,48.768371,0.996911,1.203973
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-6,Case-2RCT_2-4,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-6,B,58,4.671192,0.359512,4.684768,0.129249,0.425153,-0.379114,3.995523,5.601141,1.605618,4.253746,4.403887,4.653241,4.933989,5.126764,0.530101,0.076964,1.195607,1.002906,1.199082,0.00621,0.038573,0.257468,0.381415,1.992035,0.491228,0.491228,0.172414,0.177021,0.252839,0.01445,0.181557,-0.67901,4.149913,0.396552,5.646943,47.925658,46.427399,0.99707,2.302585
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-6,Case-2RCT_2-4,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-4,A,58,2.475283,0.128243,2.478546,0.016446,0.184885,-0.047014,2.163145,2.772874,0.609729,2.331094,2.39703,2.47068,2.554711,2.634598,0.157682,0.05181,1.11875,1.001318,1.120225,0.084378,0.046124,0.028847,0.132075,1.753983,0.491228,0.491228,0.206897,0.12649,0.239125,0.014726,0.653595,-0.162043,4.079424,0.413793,14.496718,44.612622,40.890659,0.998664,1.94591
torque,N·m,Case-2RCT_2-4 vs Case-2RCT_2-6,Case-2RCT_2-4,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-6,B,58,2.819998,0.173672,2.825249,0.030162,0.36706,-0.805207,2.537974,3.194196,0.656223,2.622451,2.683637,2.806647,2.936188,3.079046,0.252551,0.061586,1.130589,1.001862,1.132694,0.104972,-0.028315,0.053931,0.176993,1.788042,0.473684,0.473684,0.172414,0.187532,0.236759,0.009966,0.630206,0.514449,3.724238,0.293103,2.930917,55.967502,41.101581,0.998123,2.70805
torque,N·m,Case-2RCT_2-5 vs Case-2RCT_2-6,Case-2RCT_2-5,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-5,A,58,4.143928,0.292028,4.154028,0.085281,0.126594,0.772806,3.405114,4.924645,1.519532,3.811383,3.984383,4.111155,4.347674,4.45021,0.363291,0.070471,1.185511,1.002437,1.1884,-0.046551,0.151731,0.180582,0.317204,2.117499,0.438596,0.438596,0.189655,0.112274,0.260712,0.017568,-0.073346,-1.002903,4.09871,0.413793,9.731235,44.400489,45.868276,0.997558,1.88707
torque,N·m,Case-2RCT_2-5 vs Case-2RCT_2-6,Case-2RCT_2-5,Case-2RCT_2-6,双因素,,,,,,original,Case-2RCT_2-6,B,58,4.671192,0.359512,4.684768,0.129249,0.425153,-0.379114,3.995523,5.601141,1.605618,4.253746,4.403887,4.653241,4.933989,5.126764,0.530101,0.076964,1.195607,1.002906,1.199082,0.00621,0.038573,0.257468,0.381415,1.992035,0.491228,0.491228,0.172414,0.177021,0.252839,0.01445,0.181557,-0.67901,4.149913,0.396552,5.646943,47.925658,46.427399,0.99707,2.302585
torque,N·m,Case-2RCT_2-5 vs Case-2RCT_2-6,Case-2RCT_2-5,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-5,A,58,2.826186,0.12849,2.829055,0.01651,0.250052,0.967285,2.51946,3.220857,0.701397,2.680513,2.745992,2.827327,2.899193,2.955106,0.153201,0.045464,1.138492,1.001015,1.139648,0.316825,0.266474,0.022842,0.113478,1.383535,0.403509,0.403509,0.189655,0.231334,0.195773,0.010048,0.778756,0.903999,3.411821,0.241379,9.062607,76.551169,14.386224,0.998983,2.639057
torque,N·m,Case-2RCT_2-5 vs Case-2RCT_2-6,Case-2RCT_2-5,Case-2RCT_2-6,双因素,,,,,,final_comm,Case-2RCT_2-6,B,58,3.049577,0.151512,3.053273,0.022956,0.188647,-0.790508,2.746094,3.353679,0.607586,2.855973,2.936807,3.048552,3.148351,3.258332,0.211544,0.049683,1.098388,1.001212,1.09972,0.273823,0.0631,0.032483,0.137905,1.415014,0.421053,0.421053,0.172414,0.201553,0.20282,0.008911,0.665409,0.870225,3.729718,0.275862,5.708207,69.472031,24.819763,0.998784,2.564949
